location,scenario_id,sample,horizon,target_variable,age_id,value
HR,A,1,1 wk,inc infection,adult,6646
HR,A,1,2 wk,inc infection,adult,5492
HR,A,1,3 wk,inc infection,adult,4504
HR,A,1,4 wk,inc infection,adult,3588
HR,A,1,5 wk,inc infection,adult,2813
HR,A,1,6 wk,inc infection,adult,2283
HR,A,1,7 wk,inc infection,adult,1786
HR,A,1,8 wk,inc infection,adult,1407
HR,A,1,9 wk,inc infection,adult,1091
HR,A,1,10 wk,inc infection,adult,803
HR,A,1,11 wk,inc infection,adult,631
HR,A,1,12 wk,inc infection,adult,511
HR,A,1,13 wk,inc infection,adult,376
HR,A,1,14 wk,inc infection,adult,334
HR,A,1,15 wk,inc infection,adult,280
HR,A,1,16 wk,inc infection,adult,254
HR,A,1,17 wk,inc infection,adult,216
HR,A,1,18 wk,inc infection,adult,191
HR,A,1,19 wk,inc infection,adult,196
HR,A,1,20 wk,inc infection,adult,217
HR,A,1,21 wk,inc infection,adult,196
HR,A,1,22 wk,inc infection,adult,226
HR,A,1,23 wk,inc infection,adult,218
HR,A,1,24 wk,inc infection,adult,251
HR,A,1,25 wk,inc infection,adult,242
HR,A,1,26 wk,inc infection,adult,265
HR,A,1,27 wk,inc infection,adult,287
HR,A,1,28 wk,inc infection,adult,309
HR,A,1,29 wk,inc infection,adult,308
HR,A,1,30 wk,inc infection,adult,361
HR,A,1,31 wk,inc infection,adult,379
HR,A,1,32 wk,inc infection,adult,386
HR,A,1,33 wk,inc infection,adult,478
HR,A,1,34 wk,inc infection,adult,538
HR,A,1,35 wk,inc infection,adult,588
HR,A,1,36 wk,inc infection,adult,782
HR,A,1,37 wk,inc infection,adult,890
HR,A,1,38 wk,inc infection,adult,996
HR,A,1,39 wk,inc infection,adult,1128
HR,A,1,40 wk,inc infection,adult,1445
HR,A,1,41 wk,inc infection,adult,1766
HR,A,1,42 wk,inc infection,adult,2137
HR,A,1,43 wk,inc infection,adult,2663
HR,A,1,44 wk,inc infection,adult,3280
HR,A,1,45 wk,inc infection,adult,4218
HR,A,1,46 wk,inc infection,adult,5074
HR,A,1,47 wk,inc infection,adult,6070
HR,A,1,48 wk,inc infection,adult,7208
HR,A,1,49 wk,inc infection,adult,8349
HR,A,1,50 wk,inc infection,adult,9543
HR,A,1,51 wk,inc infection,adult,10276
HR,A,1,52 wk,inc infection,adult,10705
HR,A,1,53 wk,inc infection,adult,1542
HR,A,2,1 wk,inc infection,adult,6108
HR,A,2,2 wk,inc infection,adult,5296
HR,A,2,3 wk,inc infection,adult,4290
HR,A,2,4 wk,inc infection,adult,3465
HR,A,2,5 wk,inc infection,adult,2729
HR,A,2,6 wk,inc infection,adult,2102
HR,A,2,7 wk,inc infection,adult,1616
HR,A,2,8 wk,inc infection,adult,1146
HR,A,2,9 wk,inc infection,adult,859
HR,A,2,10 wk,inc infection,adult,640
HR,A,2,11 wk,inc infection,adult,506
HR,A,2,12 wk,inc infection,adult,399
HR,A,2,13 wk,inc infection,adult,305
HR,A,2,14 wk,inc infection,adult,234
HR,A,2,15 wk,inc infection,adult,192
HR,A,2,16 wk,inc infection,adult,164
HR,A,2,17 wk,inc infection,adult,161
HR,A,2,18 wk,inc infection,adult,155
HR,A,2,19 wk,inc infection,adult,115
HR,A,2,20 wk,inc infection,adult,127
HR,A,2,21 wk,inc infection,adult,104
HR,A,2,22 wk,inc infection,adult,134
HR,A,2,23 wk,inc infection,adult,143
HR,A,2,24 wk,inc infection,adult,149
HR,A,2,25 wk,inc infection,adult,164
HR,A,2,26 wk,inc infection,adult,164
HR,A,2,27 wk,inc infection,adult,177
HR,A,2,28 wk,inc infection,adult,179
HR,A,2,29 wk,inc infection,adult,197
HR,A,2,30 wk,inc infection,adult,251
HR,A,2,31 wk,inc infection,adult,223
HR,A,2,32 wk,inc infection,adult,306
HR,A,2,33 wk,inc infection,adult,337
HR,A,2,34 wk,inc infection,adult,370
HR,A,2,35 wk,inc infection,adult,420
HR,A,2,36 wk,inc infection,adult,476
HR,A,2,37 wk,inc infection,adult,547
HR,A,2,38 wk,inc infection,adult,675
HR,A,2,39 wk,inc infection,adult,751
HR,A,2,40 wk,inc infection,adult,943
HR,A,2,41 wk,inc infection,adult,1105
HR,A,2,42 wk,inc infection,adult,1468
HR,A,2,43 wk,inc infection,adult,1726
HR,A,2,44 wk,inc infection,adult,2168
HR,A,2,45 wk,inc infection,adult,2721
HR,A,2,46 wk,inc infection,adult,3379
HR,A,2,47 wk,inc infection,adult,4143
HR,A,2,48 wk,inc infection,adult,4970
HR,A,2,49 wk,inc infection,adult,5616
HR,A,2,50 wk,inc infection,adult,6368
HR,A,2,51 wk,inc infection,adult,7068
HR,A,2,52 wk,inc infection,adult,7515
HR,A,2,53 wk,inc infection,adult,1023
HR,A,3,1 wk,inc infection,adult,8182
HR,A,3,2 wk,inc infection,adult,6948
HR,A,3,3 wk,inc infection,adult,5587
HR,A,3,4 wk,inc infection,adult,4689
HR,A,3,5 wk,inc infection,adult,3512
HR,A,3,6 wk,inc infection,adult,2738
HR,A,3,7 wk,inc infection,adult,2041
HR,A,3,8 wk,inc infection,adult,1592
HR,A,3,9 wk,inc infection,adult,1196
HR,A,3,10 wk,inc infection,adult,897
HR,A,3,11 wk,inc infection,adult,663
HR,A,3,12 wk,inc infection,adult,503
HR,A,3,13 wk,inc infection,adult,386
HR,A,3,14 wk,inc infection,adult,302
HR,A,3,15 wk,inc infection,adult,249
HR,A,3,16 wk,inc infection,adult,195
HR,A,3,17 wk,inc infection,adult,205
HR,A,3,18 wk,inc infection,adult,198
HR,A,3,19 wk,inc infection,adult,163
HR,A,3,20 wk,inc infection,adult,180
HR,A,3,21 wk,inc infection,adult,183
HR,A,3,22 wk,inc infection,adult,163
HR,A,3,23 wk,inc infection,adult,162
HR,A,3,24 wk,inc infection,adult,172
HR,A,3,25 wk,inc infection,adult,165
HR,A,3,26 wk,inc infection,adult,201
HR,A,3,27 wk,inc infection,adult,201
HR,A,3,28 wk,inc infection,adult,228
HR,A,3,29 wk,inc infection,adult,251
HR,A,3,30 wk,inc infection,adult,276
HR,A,3,31 wk,inc infection,adult,338
HR,A,3,32 wk,inc infection,adult,399
HR,A,3,33 wk,inc infection,adult,426
HR,A,3,34 wk,inc infection,adult,541
HR,A,3,35 wk,inc infection,adult,525
HR,A,3,36 wk,inc infection,adult,627
HR,A,3,37 wk,inc infection,adult,723
HR,A,3,38 wk,inc infection,adult,868
HR,A,3,39 wk,inc infection,adult,987
HR,A,3,40 wk,inc infection,adult,1202
HR,A,3,41 wk,inc infection,adult,1489
HR,A,3,42 wk,inc infection,adult,1894
HR,A,3,43 wk,inc infection,adult,2361
HR,A,3,44 wk,inc infection,adult,3064
HR,A,3,45 wk,inc infection,adult,3744
HR,A,3,46 wk,inc infection,adult,4636
HR,A,3,47 wk,inc infection,adult,5670
HR,A,3,48 wk,inc infection,adult,6668
HR,A,3,49 wk,inc infection,adult,7895
HR,A,3,50 wk,inc infection,adult,9011
HR,A,3,51 wk,inc infection,adult,9725
HR,A,3,52 wk,inc infection,adult,10274
HR,A,3,53 wk,inc infection,adult,1474
HR,A,4,1 wk,inc infection,adult,4004
HR,A,4,2 wk,inc infection,adult,3322
HR,A,4,3 wk,inc infection,adult,2765
HR,A,4,4 wk,inc infection,adult,2164
HR,A,4,5 wk,inc infection,adult,1796
HR,A,4,6 wk,inc infection,adult,1302
HR,A,4,7 wk,inc infection,adult,957
HR,A,4,8 wk,inc infection,adult,757
HR,A,4,9 wk,inc infection,adult,535
HR,A,4,10 wk,inc infection,adult,427
HR,A,4,11 wk,inc infection,adult,311
HR,A,4,12 wk,inc infection,adult,244
HR,A,4,13 wk,inc infection,adult,196
HR,A,4,14 wk,inc infection,adult,152
HR,A,4,15 wk,inc infection,adult,140
HR,A,4,16 wk,inc infection,adult,128
HR,A,4,17 wk,inc infection,adult,129
HR,A,4,18 wk,inc infection,adult,105
HR,A,4,19 wk,inc infection,adult,104
HR,A,4,20 wk,inc infection,adult,103
HR,A,4,21 wk,inc infection,adult,92
HR,A,4,22 wk,inc infection,adult,103
HR,A,4,23 wk,inc infection,adult,99
HR,A,4,24 wk,inc infection,adult,124
HR,A,4,25 wk,inc infection,adult,128
HR,A,4,26 wk,inc infection,adult,147
HR,A,4,27 wk,inc infection,adult,134
HR,A,4,28 wk,inc infection,adult,132
HR,A,4,29 wk,inc infection,adult,145
HR,A,4,30 wk,inc infection,adult,176
HR,A,4,31 wk,inc infection,adult,195
HR,A,4,32 wk,inc infection,adult,223
HR,A,4,33 wk,inc infection,adult,268
HR,A,4,34 wk,inc infection,adult,297
HR,A,4,35 wk,inc infection,adult,345
HR,A,4,36 wk,inc infection,adult,448
HR,A,4,37 wk,inc infection,adult,456
HR,A,4,38 wk,inc infection,adult,527
HR,A,4,39 wk,inc infection,adult,676
HR,A,4,40 wk,inc infection,adult,796
HR,A,4,41 wk,inc infection,adult,1031
HR,A,4,42 wk,inc infection,adult,1285
HR,A,4,43 wk,inc infection,adult,1601
HR,A,4,44 wk,inc infection,adult,2016
HR,A,4,45 wk,inc infection,adult,2532
HR,A,4,46 wk,inc infection,adult,3081
HR,A,4,47 wk,inc infection,adult,3648
HR,A,4,48 wk,inc infection,adult,4368
HR,A,4,49 wk,inc infection,adult,4964
HR,A,4,50 wk,inc infection,adult,5468
HR,A,4,51 wk,inc infection,adult,5807
HR,A,4,52 wk,inc infection,adult,6052
HR,A,4,53 wk,inc infection,adult,858
HR,A,5,1 wk,inc infection,adult,7382
HR,A,5,2 wk,inc infection,adult,6088
HR,A,5,3 wk,inc infection,adult,5021
HR,A,5,4 wk,inc infection,adult,3823
HR,A,5,5 wk,inc infection,adult,2958
HR,A,5,6 wk,inc infection,adult,2204
HR,A,5,7 wk,inc infection,adult,1635
HR,A,5,8 wk,inc infection,adult,1222
HR,A,5,9 wk,inc infection,adult,865
HR,A,5,10 wk,inc infection,adult,711
HR,A,5,11 wk,inc infection,adult,527
