location,scenario_id,sample,horizon,target_variable,age_id,value
BE,A,1,1 wk,inc infection,adult,4381
BE,A,1,2 wk,inc infection,adult,4234
BE,A,1,3 wk,inc infection,adult,4049
BE,A,1,4 wk,inc infection,adult,3860
BE,A,1,5 wk,inc infection,adult,3530
BE,A,1,6 wk,inc infection,adult,3244
BE,A,1,7 wk,inc infection,adult,2977
BE,A,1,8 wk,inc infection,adult,2596
BE,A,1,9 wk,inc infection,adult,2297
BE,A,1,10 wk,inc infection,adult,1949
BE,A,1,11 wk,inc infection,adult,1641
BE,A,1,12 wk,inc infection,adult,1360
BE,A,1,13 wk,inc infection,adult,1177
BE,A,1,14 wk,inc infection,adult,928
BE,A,1,15 wk,inc infection,adult,824
BE,A,1,16 wk,inc infection,adult,748
BE,A,1,17 wk,inc infection,adult,648
BE,A,1,18 wk,inc infection,adult,540
BE,A,1,19 wk,inc infection,adult,440
BE,A,1,20 wk,inc infection,adult,432
BE,A,1,21 wk,inc infection,adult,396
BE,A,1,22 wk,inc infection,adult,412
BE,A,1,23 wk,inc infection,adult,419
BE,A,1,24 wk,inc infection,adult,409
BE,A,1,25 wk,inc infection,adult,424
BE,A,1,26 wk,inc infection,adult,439
BE,A,1,27 wk,inc infection,adult,490
BE,A,1,28 wk,inc infection,adult,516
BE,A,1,29 wk,inc infection,adult,600
BE,A,1,30 wk,inc infection,adult,608
BE,A,1,31 wk,inc infection,adult,689
BE,A,1,32 wk,inc infection,adult,745
BE,A,1,33 wk,inc infection,adult,869
BE,A,1,34 wk,inc infection,adult,992
BE,A,1,35 wk,inc infection,adult,1065
BE,A,1,36 wk,inc infection,adult,1188
BE,A,1,37 wk,inc infection,adult,1343
BE,A,1,38 wk,inc infection,adult,1475
BE,A,1,39 wk,inc infection,adult,1572
BE,A,1,40 wk,inc infection,adult,1801
BE,A,1,41 wk,inc infection,adult,1983
BE,A,1,42 wk,inc infection,adult,2222
BE,A,1,43 wk,inc infection,adult,2496
BE,A,1,44 wk,inc infection,adult,2804
BE,A,1,45 wk,inc infection,adult,3146
BE,A,1,46 wk,inc infection,adult,3622
BE,A,1,47 wk,inc infection,adult,3965
BE,A,1,48 wk,inc infection,adult,4522
BE,A,1,49 wk,inc infection,adult,5003
BE,A,1,50 wk,inc infection,adult,5417
BE,A,1,51 wk,inc infection,adult,5643
BE,A,1,52 wk,inc infection,adult,5864
BE,A,1,53 wk,inc infection,adult,908
BE,A,2,1 wk,inc infection,adult,3609
BE,A,2,2 wk,inc infection,adult,3552
BE,A,2,3 wk,inc infection,adult,3270
BE,A,2,4 wk,inc infection,adult,3024
BE,A,2,5 wk,inc infection,adult,2847
BE,A,2,6 wk,inc infection,adult,2408
BE,A,2,7 wk,inc infection,adult,2043
BE,A,2,8 wk,inc infection,adult,1818
BE,A,2,9 wk,inc infection,adult,1454
BE,A,2,10 wk,inc infection,adult,1243
BE,A,2,11 wk,inc infection,adult,944
BE,A,2,12 wk,inc infection,adult,822
BE,A,2,13 wk,inc infection,adult,644
BE,A,2,14 wk,inc infection,adult,528
BE,A,2,15 wk,inc infection,adult,432
BE,A,2,16 wk,inc infection,adult,363
BE,A,2,17 wk,inc infection,adult,320
BE,A,2,18 wk,inc infection,adult,261
BE,A,2,19 wk,inc infection,adult,232
BE,A,2,20 wk,inc infection,adult,243
BE,A,2,21 wk,inc infection,adult,228
BE,A,2,22 wk,inc infection,adult,222
BE,A,2,23 wk,inc infection,adult,201
BE,A,2,24 wk,inc infection,adult,194
BE,A,2,25 wk,inc infection,adult,221
BE,A,2,26 wk,inc infection,adult,253
BE,A,2,27 wk,inc infection,adult,249
BE,A,2,28 wk,inc infection,adult,300
BE,A,2,29 wk,inc infection,adult,324
BE,A,2,30 wk,inc infection,adult,378
BE,A,2,31 wk,inc infection,adult,413
BE,A,2,32 wk,inc infection,adult,475
BE,A,2,33 wk,inc infection,adult,500
BE,A,2,34 wk,inc infection,adult,530
BE,A,2,35 wk,inc infection,adult,644
BE,A,2,36 wk,inc infection,adult,736
BE,A,2,37 wk,inc infection,adult,797
BE,A,2,38 wk,inc infection,adult,853
BE,A,2,39 wk,inc infection,adult,959
BE,A,2,40 wk,inc infection,adult,985
BE,A,2,41 wk,inc infection,adult,1210
BE,A,2,42 wk,inc infection,adult,1395
BE,A,2,43 wk,inc infection,adult,1595
BE,A,2,44 wk,inc infection,adult,1843
BE,A,2,45 wk,inc infection,adult,2144
BE,A,2,46 wk,inc infection,adult,2512
BE,A,2,47 wk,inc infection,adult,2786
BE,A,2,48 wk,inc infection,adult,3249
BE,A,2,49 wk,inc infection,adult,3517
BE,A,2,50 wk,inc infection,adult,3941
BE,A,2,51 wk,inc infection,adult,4208
BE,A,2,52 wk,inc infection,adult,4503
BE,A,2,53 wk,inc infection,adult,643
BE,A,3,1 wk,inc infection,adult,4206
BE,A,3,2 wk,inc infection,adult,4160
BE,A,3,3 wk,inc infection,adult,4039
BE,A,3,4 wk,inc infection,adult,3823
BE,A,3,5 wk,inc infection,adult,3545
BE,A,3,6 wk,inc infection,adult,3157
BE,A,3,7 wk,inc infection,adult,2801
BE,A,3,8 wk,inc infection,adult,2405
BE,A,3,9 wk,inc infection,adult,2054
BE,A,3,10 wk,inc infection,adult,1665
BE,A,3,11 wk,inc infection,adult,1388
BE,A,3,12 wk,inc infection,adult,1175
BE,A,3,13 wk,inc infection,adult,1026
BE,A,3,14 wk,inc infection,adult,867
BE,A,3,15 wk,inc infection,adult,757
BE,A,3,16 wk,inc infection,adult,623
BE,A,3,17 wk,inc infection,adult,531
BE,A,3,18 wk,inc infection,adult,506
BE,A,3,19 wk,inc infection,adult,416
BE,A,3,20 wk,inc infection,adult,389
BE,A,3,21 wk,inc infection,adult,374
BE,A,3,22 wk,inc infection,adult,349
BE,A,3,23 wk,inc infection,adult,310
BE,A,3,24 wk,inc infection,adult,338
BE,A,3,25 wk,inc infection,adult,314
BE,A,3,26 wk,inc infection,adult,381
BE,A,3,27 wk,inc infection,adult,362
BE,A,3,28 wk,inc infection,adult,422
BE,A,3,29 wk,inc infection,adult,425
BE,A,3,30 wk,inc infection,adult,464
BE,A,3,31 wk,inc infection,adult,514
BE,A,3,32 wk,inc infection,adult,573
BE,A,3,33 wk,inc infection,adult,659
BE,A,3,34 wk,inc infection,adult,742
BE,A,3,35 wk,inc infection,adult,830
BE,A,3,36 wk,inc infection,adult,920
BE,A,3,37 wk,inc infection,adult,1024
BE,A,3,38 wk,inc infection,adult,1158
BE,A,3,39 wk,inc infection,adult,1230
BE,A,3,40 wk,inc infection,adult,1409
BE,A,3,41 wk,inc infection,adult,1606
BE,A,3,42 wk,inc infection,adult,1815
BE,A,3,43 wk,inc infection,adult,2119
BE,A,3,44 wk,inc infection,adult,2376
BE,A,3,45 wk,inc infection,adult,2776
BE,A,3,46 wk,inc infection,adult,3190
BE,A,3,47 wk,inc infection,adult,3669
BE,A,3,48 wk,inc infection,adult,4067
BE,A,3,49 wk,inc infection,adult,4403
BE,A,3,50 wk,inc infection,adult,4830
BE,A,3,51 wk,inc infection,adult,5315
BE,A,3,52 wk,inc infection,adult,5507
BE,A,3,53 wk,inc infection,adult,764
BE,A,4,1 wk,inc infection,adult,3077
BE,A,4,2 wk,inc infection,adult,2936
BE,A,4,3 wk,inc infection,adult,2727
BE,A,4,4 wk,inc infection,adult,2461
BE,A,4,5 wk,inc infection,adult,2249
BE,A,4,6 wk,inc infection,adult,1826
BE,A,4,7 wk,inc infection,adult,1577
BE,A,4,8 wk,inc infection,adult,1371
BE,A,4,9 wk,inc infection,adult,1115
BE,A,4,10 wk,inc infection,adult,883
BE,A,4,11 wk,inc infection,adult,708
BE,A,4,12 wk,inc infection,adult,577
BE,A,4,13 wk,inc infection,adult,434
BE,A,4,14 wk,inc infection,adult,354
BE,A,4,15 wk,inc infection,adult,321
BE,A,4,16 wk,inc infection,adult,259
BE,A,4,17 wk,inc infection,adult,246
BE,A,4,18 wk,inc infection,adult,217
BE,A,4,19 wk,inc infection,adult,188
BE,A,4,20 wk,inc infection,adult,180
BE,A,4,21 wk,inc infection,adult,163
BE,A,4,22 wk,inc infection,adult,176
BE,A,4,23 wk,inc infection,adult,162
BE,A,4,24 wk,inc infection,adult,161
BE,A,4,25 wk,inc infection,adult,183
BE,A,4,26 wk,inc infection,adult,224
BE,A,4,27 wk,inc infection,adult,247
BE,A,4,28 wk,inc infection,adult,258
BE,A,4,29 wk,inc infection,adult,287
BE,A,4,30 wk,inc infection,adult,314
BE,A,4,31 wk,inc infection,adult,317
BE,A,4,32 wk,inc infection,adult,381
BE,A,4,33 wk,inc infection,adult,370
BE,A,4,34 wk,inc infection,adult,406
BE,A,4,35 wk,inc infection,adult,438
BE,A,4,36 wk,inc infection,adult,520
BE,A,4,37 wk,inc infection,adult,556
BE,A,4,38 wk,inc infection,adult,652
BE,A,4,39 wk,inc infection,adult,766
BE,A,4,40 wk,inc infection,adult,822
BE,A,4,41 wk,inc infection,adult,937
BE,A,4,42 wk,inc infection,adult,1039
BE,A,4,43 wk,inc infection,adult,1183
BE,A,4,44 wk,inc infection,adult,1442
BE,A,4,45 wk,inc infection,adult,1608
BE,A,4,46 wk,inc infection,adult,1887
BE,A,4,47 wk,inc infection,adult,2163
BE,A,4,48 wk,inc infection,adult,2470
BE,A,4,49 wk,inc infection,adult,2743
BE,A,4,50 wk,inc infection,adult,3065
BE,A,4,51 wk,inc infection,adult,3246
BE,A,4,52 wk,inc infection,adult,3533
BE,A,4,53 wk,inc infection,adult,517
BE,A,5,1 wk,inc infection,adult,4777
BE,A,5,2 wk,inc infection,adult,4633
BE,A,5,3 wk,inc infection,adult,4400
BE,A,5,4 wk,inc infection,adult,4104
BE,A,5,5 wk,inc infection,adult,3682
BE,A,5,6 wk,inc infection,adult,3271
BE,A,5,7 wk,inc infection,adult,2922
BE,A,5,8 wk,inc infection,adult,2591
BE,A,5,9 wk,inc infection,adult,2209
BE,A,5,10 wk,inc infection,adult,1766
BE,A,5,11 wk,inc infection,adult,1467
BE,A,5,12 wk,inc infection,adult,1198
BE,A,5,13 wk,inc infection,adult,963
BE,A,5,14 wk,inc infection,adult,823
BE,A,5,15 wk,inc infection,adult,670
BE,A,5,16 wk,inc infection,adult,538
BE,A,5,17 wk,inc infection,adult,518
BE,A,5,18 wk,inc infection,adult,440
BE,A,5,19 wk,inc infection,adult,407
BE,A,5,20 wk,inc infection,adult,369
BE,A,5,21 wk,inc infection,adult,360
BE,A,5,22 wk,inc infection,adult,326
BE,A,5,23 wk,inc infection,adult,318
BE,A,5,24 wk,inc infection,adult,319
BE,A,5,25 wk,inc infection,adult,368
BE,A,5,26 wk,inc infection,adult,366
BE,A,5,27 wk,inc infection,adult,425
BE,A,5,28 wk,inc infection,adult,432
BE,A,5,29 wk,inc infection,adult,472
BE,A,5,30 wk,inc infection,adult,525
BE,A,5,31 wk,inc infection,adult,598
BE,A,5,32 wk,inc infection,adult,701
BE,A,5,33 wk,inc infection,adult,738
BE,A,5,34 wk,inc infection,adult,880
BE,A,5,35 wk,inc infection,adult,875
BE,A,5,36 wk,inc infection,adult,1029
BE,A,5,37 wk,inc infection,adult,1105
BE,A,5,38 wk,inc infection,adult,1190
BE,A,5,39 wk,inc infection,adult,1314
BE,A,5,40 wk,inc infection,adult,1446
BE,A,5,41 wk,inc infection,adult,1621
BE,A,5,42 wk,inc infection,adult,1935
BE,A,5,43 wk,inc infection,adult,2164
BE,A,5,44 wk,inc infection,adult,2540
BE,A,5,45 wk,inc infection,adult,2913
BE,A,5,46 wk,inc infection,adult,3391
BE,A,5,47 wk,inc infection,adult,3707
BE,A,5,48 wk,inc infection,adult,4298
BE,A,5,49 wk,inc infection,adult,4828
BE,A,5,50 wk,inc infection,adult,5184
BE,A,5,51 wk,inc infection,adult,5543
BE,A,5,52 wk,inc infection,adult,5732
BE,A,5,53 wk,inc infection,adult,819
BE,A,6,1 wk,inc infection,adult,7979
BE,A,6,2 wk,inc infection,adult,7714
BE,A,6,3 wk,inc infection,adult,7265
BE,A,6,4 wk,inc infection,adult,6547
BE,A,6,5 wk,inc infection,adult,5848
BE,A,6,6 wk,inc infection,adult,5089
BE,A,6,7 wk,inc infection,adult,4483
BE,A,6,8 wk,inc infection,adult,3804
BE,A,6,9 wk,inc infection,adult,3167
BE,A,6,10 wk,inc infection,adult,2655
BE,A,6,11 wk,inc infection,adult,2110
BE,A,6,12 wk,inc infection,adult,1729
BE,A,6,13 wk,inc infection,adult,1434
BE,A,6,14 wk,inc infection,adult,1155
BE,A,6,15 wk,inc infection,adult,973
BE,A,6,16 wk,inc infection,adult,796
BE,A,6,17 wk,inc infection,adult,752
BE,A,6,18 wk,inc infection,adult,653
BE,A,6,19 wk,inc infection,adult,595
BE,A,6,20 wk,inc infection,adult,510
BE,A,6,21 wk,inc infection,adult,522
BE,A,6,22 wk,inc infection,adult,497
BE,A,6,23 wk,inc infection,adult,515
BE,A,6,24 wk,inc infection,adult,531
