location,scenario_id,sample,horizon,target_variable,age_id,value
FR,A,1,1 wk,inc infection,adult,5170
FR,A,1,2 wk,inc infection,adult,4911
FR,A,1,3 wk,inc infection,adult,4579
FR,A,1,4 wk,inc infection,adult,4299
FR,A,1,5 wk,inc infection,adult,3966
FR,A,1,6 wk,inc infection,adult,3572
FR,A,1,7 wk,inc infection,adult,3073
FR,A,1,8 wk,inc infection,adult,2640
FR,A,1,9 wk,inc infection,adult,2177
FR,A,1,10 wk,inc infection,adult,1832
FR,A,1,11 wk,inc infection,adult,1539
FR,A,1,12 wk,inc infection,adult,1254
FR,A,1,13 wk,inc infection,adult,1066
FR,A,1,14 wk,inc infection,adult,885
FR,A,1,15 wk,inc infection,adult,743
FR,A,1,16 wk,inc infection,adult,577
FR,A,1,17 wk,inc infection,adult,539
FR,A,1,18 wk,inc infection,adult,410
FR,A,1,19 wk,inc infection,adult,419
FR,A,1,20 wk,inc infection,adult,379
FR,A,1,21 wk,inc infection,adult,365
FR,A,1,22 wk,inc infection,adult,341
FR,A,1,23 wk,inc infection,adult,371
FR,A,1,24 wk,inc infection,adult,414
FR,A,1,25 wk,inc infection,adult,412
FR,A,1,26 wk,inc infection,adult,435
FR,A,1,27 wk,inc infection,adult,417
FR,A,1,28 wk,inc infection,adult,498
FR,A,1,29 wk,inc infection,adult,486
FR,A,1,30 wk,inc infection,adult,537
FR,A,1,31 wk,inc infection,adult,611
FR,A,1,32 wk,inc infection,adult,677
FR,A,1,33 wk,inc infection,adult,705
FR,A,1,34 wk,inc infection,adult,815
FR,A,1,35 wk,inc infection,adult,919
FR,A,1,36 wk,inc infection,adult,988
FR,A,1,37 wk,inc infection,adult,1082
FR,A,1,38 wk,inc infection,adult,1176
FR,A,1,39 wk,inc infection,adult,1354
FR,A,1,40 wk,inc infection,adult,1473
FR,A,1,41 wk,inc infection,adult,1770
FR,A,1,42 wk,inc infection,adult,1920
FR,A,1,43 wk,inc infection,adult,2203
FR,A,1,44 wk,inc infection,adult,2561
FR,A,1,45 wk,inc infection,adult,2917
FR,A,1,46 wk,inc infection,adult,3333
FR,A,1,47 wk,inc infection,adult,3704
FR,A,1,48 wk,inc infection,adult,4266
FR,A,1,49 wk,inc infection,adult,4749
FR,A,1,50 wk,inc infection,adult,5072
FR,A,1,51 wk,inc infection,adult,5521
FR,A,1,52 wk,inc infection,adult,5821
FR,A,1,53 wk,inc infection,adult,836
FR,A,2,1 wk,inc infection,adult,4010
FR,A,2,2 wk,inc infection,adult,3826
FR,A,2,3 wk,inc infection,adult,3639
FR,A,2,4 wk,inc infection,adult,3307
FR,A,2,5 wk,inc infection,adult,2973
FR,A,2,6 wk,inc infection,adult,2654
FR,A,2,7 wk,inc infection,adult,2307
FR,A,2,8 wk,inc infection,adult,1893
FR,A,2,9 wk,inc infection,adult,1503
FR,A,2,10 wk,inc infection,adult,1274
FR,A,2,11 wk,inc infection,adult,955
FR,A,2,12 wk,inc infection,adult,826
FR,A,2,13 wk,inc infection,adult,722
FR,A,2,14 wk,inc infection,adult,556
FR,A,2,15 wk,inc infection,adult,448
FR,A,2,16 wk,inc infection,adult,356
FR,A,2,17 wk,inc infection,adult,304
FR,A,2,18 wk,inc infection,adult,284
FR,A,2,19 wk,inc infection,adult,233
FR,A,2,20 wk,inc infection,adult,223
FR,A,2,21 wk,inc infection,adult,219
FR,A,2,22 wk,inc infection,adult,223
FR,A,2,23 wk,inc infection,adult,223
FR,A,2,24 wk,inc infection,adult,233
FR,A,2,25 wk,inc infection,adult,224
FR,A,2,26 wk,inc infection,adult,250
FR,A,2,27 wk,inc infection,adult,274
FR,A,2,28 wk,inc infection,adult,312
FR,A,2,29 wk,inc infection,adult,364
FR,A,2,30 wk,inc infection,adult,375
FR,A,2,31 wk,inc infection,adult,402
FR,A,2,32 wk,inc infection,adult,387
FR,A,2,33 wk,inc infection,adult,464
FR,A,2,34 wk,inc infection,adult,537
FR,A,2,35 wk,inc infection,adult,537
FR,A,2,36 wk,inc infection,adult,621
FR,A,2,37 wk,inc infection,adult,660
FR,A,2,38 wk,inc infection,adult,794
FR,A,2,39 wk,inc infection,adult,819
FR,A,2,40 wk,inc infection,adult,902
FR,A,2,41 wk,inc infection,adult,1048
FR,A,2,42 wk,inc infection,adult,1207
FR,A,2,43 wk,inc infection,adult,1404
FR,A,2,44 wk,inc infection,adult,1694
FR,A,2,45 wk,inc infection,adult,2020
FR,A,2,46 wk,inc infection,adult,2445
FR,A,2,47 wk,inc infection,adult,2725
FR,A,2,48 wk,inc infection,adult,3045
FR,A,2,49 wk,inc infection,adult,3485
FR,A,2,50 wk,inc infection,adult,3793
FR,A,2,51 wk,inc infection,adult,4088
FR,A,2,52 wk,inc infection,adult,4307
FR,A,2,53 wk,inc infection,adult,662
FR,A,3,1 wk,inc infection,adult,4938
FR,A,3,2 wk,inc infection,adult,4626
FR,A,3,3 wk,inc infection,adult,4484
FR,A,3,4 wk,inc infection,adult,3963
FR,A,3,5 wk,inc infection,adult,3571
FR,A,3,6 wk,inc infection,adult,3193
FR,A,3,7 wk,inc infection,adult,2844
FR,A,3,8 wk,inc infection,adult,2520
FR,A,3,9 wk,inc infection,adult,2052
FR,A,3,10 wk,inc infection,adult,1713
FR,A,3,11 wk,inc infection,adult,1517
FR,A,3,12 wk,inc infection,adult,1183
FR,A,3,13 wk,inc infection,adult,995
FR,A,3,14 wk,inc infection,adult,791
FR,A,3,15 wk,inc infection,adult,656
FR,A,3,16 wk,inc infection,adult,564
FR,A,3,17 wk,inc infection,adult,482
