location,scenario_id,sample,horizon,target_variable,age_id,value
DK,A,1,1 wk,inc infection,adult,6351
DK,A,1,2 wk,inc infection,adult,5665
DK,A,1,3 wk,inc infection,adult,4870
DK,A,1,4 wk,inc infection,adult,4197
DK,A,1,5 wk,inc infection,adult,3520
DK,A,1,6 wk,inc infection,adult,2943
DK,A,1,7 wk,inc infection,adult,2440
DK,A,1,8 wk,inc infection,adult,2061
DK,A,1,9 wk,inc infection,adult,1614
DK,A,1,10 wk,inc infection,adult,1308
DK,A,1,11 wk,inc infection,adult,1087
DK,A,1,12 wk,inc infection,adult,894
DK,A,1,13 wk,inc infection,adult,685
DK,A,1,14 wk,inc infection,adult,611
DK,A,1,15 wk,inc infection,adult,487
DK,A,1,16 wk,inc infection,adult,471
DK,A,1,17 wk,inc infection,adult,397
DK,A,1,18 wk,inc infection,adult,395
DK,A,1,19 wk,inc infection,adult,346
DK,A,1,20 wk,inc infection,adult,325
DK,A,1,21 wk,inc infection,adult,326
DK,A,1,22 wk,inc infection,adult,359
DK,A,1,23 wk,inc infection,adult,341
DK,A,1,24 wk,inc infection,adult,350
DK,A,1,25 wk,inc infection,adult,372
DK,A,1,26 wk,inc infection,adult,416
DK,A,1,27 wk,inc infection,adult,461
DK,A,1,28 wk,inc infection,adult,524
DK,A,1,29 wk,inc infection,adult,597
DK,A,1,30 wk,inc infection,adult,644
DK,A,1,31 wk,inc infection,adult,710
DK,A,1,32 wk,inc infection,adult,781
DK,A,1,33 wk,inc infection,adult,896
DK,A,1,34 wk,inc infection,adult,1013
DK,A,1,35 wk,inc infection,adult,1170
DK,A,1,36 wk,inc infection,adult,1370
DK,A,1,37 wk,inc infection,adult,1611
DK,A,1,38 wk,inc infection,adult,1942
DK,A,1,39 wk,inc infection,adult,2218
DK,A,1,40 wk,inc infection,adult,2598
DK,A,1,41 wk,inc infection,adult,3146
DK,A,1,42 wk,inc infection,adult,3681
DK,A,1,43 wk,inc infection,adult,4486
DK,A,1,44 wk,inc infection,adult,5317
DK,A,1,45 wk,inc infection,adult,6270
DK,A,1,46 wk,inc infection,adult,7134
DK,A,1,47 wk,inc infection,adult,8267
DK,A,1,48 wk,inc infection,adult,9388
DK,A,1,49 wk,inc infection,adult,10321
DK,A,1,50 wk,inc infection,adult,11036
DK,A,1,51 wk,inc infection,adult,11679
DK,A,1,52 wk,inc infection,adult,11661
DK,A,1,53 wk,inc infection,adult,1692
DK,A,2,1 wk,inc infection,adult,5671
DK,A,2,2 wk,inc infection,adult,5019
DK,A,2,3 wk,inc infection,adult,4472
DK,A,2,4 wk,inc infection,adult,3941
DK,A,2,5 wk,inc infection,adult,3269
DK,A,2,6 wk,inc infection,adult,2595
DK,A,2,7 wk,inc infection,adult,2122
DK,A,2,8 wk,inc infection,adult,1761
DK,A,2,9 wk,inc infection,adult,1351
DK,A,2,10 wk,inc infection,adult,1055
DK,A,2,11 wk,inc infection,adult,838
DK,A,2,12 wk,inc infection,adult,650
DK,A,2,13 wk,inc infection,adult,495
DK,A,2,14 wk,inc infection,adult,404
DK,A,2,15 wk,inc infection,adult,347
DK,A,2,16 wk,inc infection,adult,282
DK,A,2,17 wk,inc infection,adult,256
DK,A,2,18 wk,inc infection,adult,222
DK,A,2,19 wk,inc infection,adult,211
DK,A,2,20 wk,inc infection,adult,196
DK,A,2,21 wk,inc infection,adult,202
DK,A,2,22 wk,inc infection,adult,211
DK,A,2,23 wk,inc infection,adult,216
DK,A,2,24 wk,inc infection,adult,192
DK,A,2,25 wk,inc infection,adult,211
DK,A,2,26 wk,inc infection,adult,225
DK,A,2,27 wk,inc infection,adult,249
DK,A,2,28 wk,inc infection,adult,269
DK,A,2,29 wk,inc infection,adult,308
DK,A,2,30 wk,inc infection,adult,337
DK,A,2,31 wk,inc infection,adult,363
DK,A,2,32 wk,inc infection,adult,435
DK,A,2,33 wk,inc infection,adult,482
DK,A,2,34 wk,inc infection,adult,525
DK,A,2,35 wk,inc infection,adult,587
DK,A,2,36 wk,inc infection,adult,745
DK,A,2,37 wk,inc infection,adult,887
DK,A,2,38 wk,inc infection,adult,1067
DK,A,2,39 wk,inc infection,adult,1302
DK,A,2,40 wk,inc infection,adult,1534
DK,A,2,41 wk,inc infection,adult,1889
DK,A,2,42 wk,inc infection,adult,2392
DK,A,2,43 wk,inc infection,adult,2789
DK,A,2,44 wk,inc infection,adult,3492
DK,A,2,45 wk,inc infection,adult,4228
DK,A,2,46 wk,inc infection,adult,5026
DK,A,2,47 wk,inc infection,adult,5905
DK,A,2,48 wk,inc infection,adult,6889
DK,A,2,49 wk,inc infection,adult,7609
DK,A,2,50 wk,inc infection,adult,8314
DK,A,2,51 wk,inc infection,adult,8721
DK,A,2,52 wk,inc infection,adult,8915
DK,A,2,53 wk,inc infection,adult,1201
DK,A,3,1 wk,inc infection,adult,7317
DK,A,3,2 wk,inc infection,adult,6607
DK,A,3,3 wk,inc infection,adult,5766
DK,A,3,4 wk,inc infection,adult,4858
DK,A,3,5 wk,inc infection,adult,3966
DK,A,3,6 wk,inc infection,adult,3286
DK,A,3,7 wk,inc infection,adult,2553
DK,A,3,8 wk,inc infection,adult,2048
DK,A,3,9 wk,inc infection,adult,1626
DK,A,3,10 wk,inc infection,adult,1370
DK,A,3,11 wk,inc infection,adult,998
DK,A,3,12 wk,inc infection,adult,793
DK,A,3,13 wk,inc infection,adult,665
DK,A,3,14 wk,inc infection,adult,553
DK,A,3,15 wk,inc infection,adult,404
DK,A,3,16 wk,inc infection,adult,360
DK,A,3,17 wk,inc infection,adult,316
DK,A,3,18 wk,inc infection,adult,305
DK,A,3,19 wk,inc infection,adult,303
DK,A,3,20 wk,inc infection,adult,262
DK,A,3,21 wk,inc infection,adult,280
DK,A,3,22 wk,inc infection,adult,269
DK,A,3,23 wk,inc infection,adult,272
DK,A,3,24 wk,inc infection,adult,290
DK,A,3,25 wk,inc infection,adult,318
DK,A,3,26 wk,inc infection,adult,312
DK,A,3,27 wk,inc infection,adult,328
DK,A,3,28 wk,inc infection,adult,385
DK,A,3,29 wk,inc infection,adult,433
DK,A,3,30 wk,inc infection,adult,506
DK,A,3,31 wk,inc infection,adult,571
DK,A,3,32 wk,inc infection,adult,638
DK,A,3,33 wk,inc infection,adult,725
DK,A,3,34 wk,inc infection,adult,833
DK,A,3,35 wk,inc infection,adult,953
DK,A,3,36 wk,inc infection,adult,1122
DK,A,3,37 wk,inc infection,adult,1369
DK,A,3,38 wk,inc infection,adult,1573
DK,A,3,39 wk,inc infection,adult,1842
DK,A,3,40 wk,inc infection,adult,2207
DK,A,3,41 wk,inc infection,adult,2545
DK,A,3,42 wk,inc infection,adult,3074
DK,A,3,43 wk,inc infection,adult,3624
DK,A,3,44 wk,inc infection,adult,4411
DK,A,3,45 wk,inc infection,adult,5127
DK,A,3,46 wk,inc infection,adult,6091
DK,A,3,47 wk,inc infection,adult,7182
DK,A,3,48 wk,inc infection,adult,8199
DK,A,3,49 wk,inc infection,adult,9094
DK,A,3,50 wk,inc infection,adult,10091
DK,A,3,51 wk,inc infection,adult,10680
DK,A,3,52 wk,inc infection,adult,10888
DK,A,3,53 wk,inc infection,adult,1564
DK,A,4,1 wk,inc infection,adult,4086
DK,A,4,2 wk,inc infection,adult,3603
DK,A,4,3 wk,inc infection,adult,3076
DK,A,4,4 wk,inc infection,adult,2586
DK,A,4,5 wk,inc infection,adult,2038
DK,A,4,6 wk,inc infection,adult,1712
DK,A,4,7 wk,inc infection,adult,1339
DK,A,4,8 wk,inc infection,adult,1100
DK,A,4,9 wk,inc infection,adult,819
DK,A,4,10 wk,inc infection,adult,662
DK,A,4,11 wk,inc infection,adult,530
DK,A,4,12 wk,inc infection,adult,379
DK,A,4,13 wk,inc infection,adult,333
DK,A,4,14 wk,inc infection,adult,269
DK,A,4,15 wk,inc infection,adult,219
DK,A,4,16 wk,inc infection,adult,188
DK,A,4,17 wk,inc infection,adult,167
DK,A,4,18 wk,inc infection,adult,162
DK,A,4,19 wk,inc infection,adult,143
DK,A,4,20 wk,inc infection,adult,127
DK,A,4,21 wk,inc infection,adult,136
DK,A,4,22 wk,inc infection,adult,142
DK,A,4,23 wk,inc infection,adult,142
DK,A,4,24 wk,inc infection,adult,145
DK,A,4,25 wk,inc infection,adult,173
DK,A,4,26 wk,inc infection,adult,170
DK,A,4,27 wk,inc infection,adult,182
DK,A,4,28 wk,inc infection,adult,190
DK,A,4,29 wk,inc infection,adult,215
DK,A,4,30 wk,inc infection,adult,250
DK,A,4,31 wk,inc infection,adult,294
DK,A,4,32 wk,inc infection,adult,366
DK,A,4,33 wk,inc infection,adult,426
DK,A,4,34 wk,inc infection,adult,527
DK,A,4,35 wk,inc infection,adult,629
DK,A,4,36 wk,inc infection,adult,692
DK,A,4,37 wk,inc infection,adult,855
DK,A,4,38 wk,inc infection,adult,950
DK,A,4,39 wk,inc infection,adult,1149
DK,A,4,40 wk,inc infection,adult,1437
DK,A,4,41 wk,inc infection,adult,1752
DK,A,4,42 wk,inc infection,adult,2190
DK,A,4,43 wk,inc infection,adult,2670
DK,A,4,44 wk,inc infection,adult,3244
DK,A,4,45 wk,inc infection,adult,3861
DK,A,4,46 wk,inc infection,adult,4496
DK,A,4,47 wk,inc infection,adult,5232
DK,A,4,48 wk,inc infection,adult,5869
DK,A,4,49 wk,inc infection,adult,6502
DK,A,4,50 wk,inc infection,adult,6781
DK,A,4,51 wk,inc infection,adult,6877
DK,A,4,52 wk,inc infection,adult,6727
DK,A,4,53 wk,inc infection,adult,919
DK,A,5,1 wk,inc infection,adult,7034
DK,A,5,2 wk,inc infection,adult,6289
DK,A,5,3 wk,inc infection,adult,5487
DK,A,5,4 wk,inc infection,adult,4554
DK,A,5,5 wk,inc infection,adult,3887
DK,A,5,6 wk,inc infection,adult,3223
DK,A,5,7 wk,inc infection,adult,2662
DK,A,5,8 wk,inc infection,adult,2051
DK,A,5,9 wk,inc infection,adult,1721
DK,A,5,10 wk,inc infection,adult,1312
DK,A,5,11 wk,inc infection,adult,1115
DK,A,5,12 wk,inc infection,adult,832
DK,A,5,13 wk,inc infection,adult,718
DK,A,5,14 wk,inc infection,adult,609
DK,A,5,15 wk,inc infection,adult,516
DK,A,5,16 wk,inc infection,adult,422
DK,A,5,17 wk,inc infection,adult,356
DK,A,5,18 wk,inc infection,adult,331
DK,A,5,19 wk,inc infection,adult,289
DK,A,5,20 wk,inc infection,adult,294
DK,A,5,21 wk,inc infection,adult,270
DK,A,5,22 wk,inc infection,adult,297
DK,A,5,23 wk,inc infection,adult,274
DK,A,5,24 wk,inc infection,adult,292
DK,A,5,25 wk,inc infection,adult,306
DK,A,5,26 wk,inc infection,adult,300
DK,A,5,27 wk,inc infection,adult,377
DK,A,5,28 wk,inc infection,adult,416
DK,A,5,29 wk,inc infection,adult,454
DK,A,5,30 wk,inc infection,adult,554
DK,A,5,31 wk,inc infection,adult,621
DK,A,5,32 wk,inc infection,adult,686
DK,A,5,33 wk,inc infection,adult,718
DK,A,5,34 wk,inc infection,adult,861
DK,A,5,35 wk,inc infection,adult,981
DK,A,5,36 wk,inc infection,adult,1109
DK,A,5,37 wk,inc infection,adult,1318
DK,A,5,38 wk,inc infection,adult,1523
DK,A,5,39 wk,inc infection,adult,1765
DK,A,5,40 wk,inc infection,adult,2137
DK,A,5,41 wk,inc infection,adult,2505
DK,A,5,42 wk,inc infection,adult,3015
DK,A,5,43 wk,inc infection,adult,3544
DK,A,5,44 wk,inc infection,adult,4280
DK,A,5,45 wk,inc infection,adult,5142
DK,A,5,46 wk,inc infection,adult,6219
DK,A,5,47 wk,inc infection,adult,7214
DK,A,5,48 wk,inc infection,adult,8329
DK,A,5,49 wk,inc infection,adult,9332
DK,A,5,50 wk,inc infection,adult,10221
DK,A,5,51 wk,inc infection,adult,11061
DK,A,5,52 wk,inc infection,adult,11218
DK,A,5,53 wk,inc infection,adult,1692
DK,A,6,1 wk,inc infection,adult,10877
DK,A,6,2 wk,inc infection,adult,9536
DK,A,6,3 wk,inc infection,adult,8197
DK,A,6,4 wk,inc infection,adult,6770
DK,A,6,5 wk,inc infection,adult,5682
DK,A,6,6 wk,inc infection,adult,4435
DK,A,6,7 wk,inc infection,adult,3610
DK,A,6,8 wk,inc infection,adult,2860
DK,A,6,9 wk,inc infection,adult,2199
DK,A,6,10 wk,inc infection,adult,1840
DK,A,6,11 wk,inc infection,adult,1453
DK,A,6,12 wk,inc infection,adult,1188
DK,A,6,13 wk,inc infection,adult,925
DK,A,6,14 wk,inc infection,adult,784
DK,A,6,15 wk,inc infection,adult,662
DK,A,6,16 wk,inc infection,adult,532
DK,A,6,17 wk,inc infection,adult,508
DK,A,6,18 wk,inc infection,adult,464
DK,A,6,19 wk,inc infection,adult,450
DK,A,6,20 wk,inc infection,adult,430
DK,A,6,21 wk,inc infection,adult,435
DK,A,6,22 wk,inc infection,adult,453
DK,A,6,23 wk,inc infection,adult,464
DK,A,6,24 wk,inc infection,adult,468
DK,A,6,25 wk,inc infection,adult,513
DK,A,6,26 wk,inc infection,adult,576
DK,A,6,27 wk,inc infection,adult,589
DK,A,6,28 wk,inc infection,adult,618
DK,A,6,29 wk,inc infection,adult,756
DK,A,6,30 wk,inc infection,adult,822
DK,A,6,31 wk,inc infection,adult,934
DK,A,6,32 wk,inc infection,adult,1084
DK,A,6,33 wk,inc infection,adult,1193
DK,A,6,34 wk,inc infection,adult,1318
DK,A,6,35 wk,inc infection,adult,1687
DK,A,6,36 wk,inc infection,adult,1889
DK,A,6,37 wk,inc infection,adult,2086
DK,A,6,38 wk,inc infection,adult,2446
DK,A,6,39 wk,inc infection,adult,2926
DK,A,6,40 wk,inc infection,adult,3546
DK,A,6,41 wk,inc infection,adult,4206
DK,A,6,42 wk,inc infection,adult,5242
DK,A,6,43 wk,inc infection,adult,6339
DK,A,6,44 wk,inc infection,adult,7791
DK,A,6,45 wk,inc infection,adult,9276
DK,A,6,46 wk,inc infection,adult,11133
DK,A,6,47 wk,inc infection,adult,13055
DK,A,6,48 wk,inc infection,adult,14979
DK,A,6,49 wk,inc infection,adult,16943
DK,A,6,50 wk,inc infection,adult,18139
DK,A,6,51 wk,inc infection,adult,18970
DK,A,6,52 wk,inc infection,adult,19122
DK,A,6,53 wk,inc infection,adult,2651
DK,A,7,1 wk,inc infection,adult,9768
DK,A,7,2 wk,inc infection,adult,8737
DK,A,7,3 wk,inc infection,adult,7713
DK,A,7,4 wk,inc infection,adult,6629
DK,A,7,5 wk,inc infection,adult,5706
DK,A,7,6 wk,inc infection,adult,4684
DK,A,7,7 wk,inc infection,adult,3897
DK,A,7,8 wk,inc infection,adult,3150
DK,A,7,9 wk,inc infection,adult,2424
DK,A,7,10 wk,inc infection,adult,1971
DK,A,7,11 wk,inc infection,adult,1555
DK,A,7,12 wk,inc infection,adult,1247
DK,A,7,13 wk,inc infection,adult,1021
DK,A,7,14 wk,inc infection,adult,860
DK,A,7,15 wk,inc infection,adult,725
DK,A,7,16 wk,inc infection,adult,583
DK,A,7,17 wk,inc infection,adult,568
DK,A,7,18 wk,inc infection,adult,452
DK,A,7,19 wk,inc infection,adult,441
DK,A,7,20 wk,inc infection,adult,415
DK,A,7,21 wk,inc infection,adult,414
DK,A,7,22 wk,inc infection,adult,418
DK,A,7,23 wk,inc infection,adult,448
DK,A,7,24 wk,inc infection,adult,463
DK,A,7,25 wk,inc infection,adult,485
DK,A,7,26 wk,inc infection,adult,557
DK,A,7,27 wk,inc infection,adult,634
DK,A,7,28 wk,inc infection,adult,696
DK,A,7,29 wk,inc infection,adult,766
DK,A,7,30 wk,inc infection,adult,850
DK,A,7,31 wk,inc infection,adult,977
DK,A,7,32 wk,inc infection,adult,1028
DK,A,7,33 wk,inc infection,adult,1198
DK,A,7,34 wk,inc infection,adult,1348
DK,A,7,35 wk,inc infection,adult,1438
DK,A,7,36 wk,inc infection,adult,1723
DK,A,7,37 wk,inc infection,adult,1967
DK,A,7,38 wk,inc infection,adult,2274
DK,A,7,39 wk,inc infection,adult,2655
DK,A,7,40 wk,inc infection,adult,3122
DK,A,7,41 wk,inc infection,adult,3815
DK,A,7,42 wk,inc infection,adult,4525
DK,A,7,43 wk,inc infection,adult,5230
DK,A,7,44 wk,inc infection,adult,6412
DK,A,7,45 wk,inc infection,adult,7422
DK,A,7,46 wk,inc infection,adult,8930
DK,A,7,47 wk,inc infection,adult,10346
DK,A,7,48 wk,inc infection,adult,11794
DK,A,7,49 wk,inc infection,adult,13135
DK,A,7,50 wk,inc infection,adult,14127
DK,A,7,51 wk,inc infection,adult,15114
DK,A,7,52 wk,inc infection,adult,15120
DK,A,7,53 wk,inc infection,adult,2242
DK,A,8,1 wk,inc infection,adult,7505
DK,A,8,2 wk,inc infection,adult,6574
DK,A,8,3 wk,inc infection,adult,5602
DK,A,8,4 wk,inc infection,adult,4797
DK,A,8,5 wk,inc infection,adult,3963
DK,A,8,6 wk,inc infection,adult,3229
DK,A,8,7 wk,inc infection,adult,2542
DK,A,8,8 wk,inc infection,adult,1927
DK,A,8,9 wk,inc infection,adult,1568
DK,A,8,10 wk,inc infection,adult,1289
DK,A,8,11 wk,inc infection,adult,944
DK,A,8,12 wk,inc infection,adult,797
DK,A,8,13 wk,inc infection,adult,624
DK,A,8,14 wk,inc infection,adult,549
DK,A,8,15 wk,inc infection,adult,434
DK,A,8,16 wk,inc infection,adult,397
DK,A,8,17 wk,inc infection,adult,336
DK,A,8,18 wk,inc infection,adult,324
DK,A,8,19 wk,inc infection,adult,306
DK,A,8,20 wk,inc infection,adult,289
DK,A,8,21 wk,inc infection,adult,265
DK,A,8,22 wk,inc infection,adult,299
DK,A,8,23 wk,inc infection,adult,337
