location,scenario_id,sample,horizon,target_variable,age_id,value
LV,A,1,1 wk,inc infection,adult,7199
LV,A,1,2 wk,inc infection,adult,6293
LV,A,1,3 wk,inc infection,adult,5415
LV,A,1,4 wk,inc infection,adult,4517
LV,A,1,5 wk,inc infection,adult,3725
LV,A,1,6 wk,inc infection,adult,3044
LV,A,1,7 wk,inc infection,adult,2409
LV,A,1,8 wk,inc infection,adult,1842
LV,A,1,9 wk,inc infection,adult,1469
LV,A,1,10 wk,inc infection,adult,1164
LV,A,1,11 wk,inc infection,adult,904
LV,A,1,12 wk,inc infection,adult,744
LV,A,1,13 wk,inc infection,adult,564
LV,A,1,14 wk,inc infection,adult,464
LV,A,1,15 wk,inc infection,adult,389
LV,A,1,16 wk,inc infection,adult,329
LV,A,1,17 wk,inc infection,adult,291
LV,A,1,18 wk,inc infection,adult,266
LV,A,1,19 wk,inc infection,adult,251
LV,A,1,20 wk,inc infection,adult,249
LV,A,1,21 wk,inc infection,adult,236
LV,A,1,22 wk,inc infection,adult,232
LV,A,1,23 wk,inc infection,adult,252
LV,A,1,24 wk,inc infection,adult,240
LV,A,1,25 wk,inc infection,adult,267
LV,A,1,26 wk,inc infection,adult,289
LV,A,1,27 wk,inc infection,adult,304
LV,A,1,28 wk,inc infection,adult,334
LV,A,1,29 wk,inc infection,adult,351
LV,A,1,30 wk,inc infection,adult,388
LV,A,1,31 wk,inc infection,adult,414
LV,A,1,32 wk,inc infection,adult,490
LV,A,1,33 wk,inc infection,adult,531
LV,A,1,34 wk,inc infection,adult,600
LV,A,1,35 wk,inc infection,adult,684
LV,A,1,36 wk,inc infection,adult,774
LV,A,1,37 wk,inc infection,adult,931
LV,A,1,38 wk,inc infection,adult,1105
LV,A,1,39 wk,inc infection,adult,1282
LV,A,1,40 wk,inc infection,adult,1468
LV,A,1,41 wk,inc infection,adult,1717
LV,A,1,42 wk,inc infection,adult,2097
LV,A,1,43 wk,inc infection,adult,2472
LV,A,1,44 wk,inc infection,adult,2937
LV,A,1,45 wk,inc infection,adult,3534
LV,A,1,46 wk,inc infection,adult,4135
LV,A,1,47 wk,inc infection,adult,4933
LV,A,1,48 wk,inc infection,adult,5707
LV,A,1,49 wk,inc infection,adult,6527
LV,A,1,50 wk,inc infection,adult,7376
LV,A,1,51 wk,inc infection,adult,7844
LV,A,1,52 wk,inc infection,adult,8450
LV,A,1,53 wk,inc infection,adult,1245
LV,A,2,1 wk,inc infection,adult,6141
LV,A,2,2 wk,inc infection,adult,5299
LV,A,2,3 wk,inc infection,adult,4646
LV,A,2,4 wk,inc infection,adult,3757
LV,A,2,5 wk,inc infection,adult,3052
LV,A,2,6 wk,inc infection,adult,2403
LV,A,2,7 wk,inc infection,adult,1859
LV,A,2,8 wk,inc infection,adult,1468
